Gene stable ID	Gene stable ID version	Human gene stable ID	Human gene name	Gene name	Gene description
ENSMUSG00000064326	ENSMUSG00000064326.14	ENSG00000184990	SIVA1	Siva1	SIVA1, apoptosis-inducing factor [Source:MGI Symbol;Acc:MGI:1353606]
ENSMUSG00000019478	ENSMUSG00000019478.18	ENSG00000168118	RAB4A	Rab4a	RAB4A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:105069]
ENSMUSG00000100448	ENSMUSG00000100448.2	ENSG00000229674	H2AL1RP	H2al1k	H2A histone family member L1K [Source:MGI Symbol;Acc:MGI:3710586]
ENSMUSG00000038368	ENSMUSG00000038368.17	ENSG00000188352	FOCAD	Focad	focadhesin [Source:MGI Symbol;Acc:MGI:2676921]
ENSMUSG00000041445	ENSMUSG00000041445.10	ENSG00000173269	MMRN2	Mmrn2	multimerin 2 [Source:MGI Symbol;Acc:MGI:2385618]
ENSMUSG00000019795	ENSMUSG00000019795.18	ENSG00000120265	PCMT1	Pcmt1	protein-L-isoaspartate (D-aspartate) O-methyltransferase 1 [Source:MGI Symbol;Acc:MGI:97502]
ENSMUSG00000049775	ENSMUSG00000049775.17	ENSG00000154620	TMSB4Y	Tmsb4x	thymosin, beta 4, X chromosome [Source:MGI Symbol;Acc:MGI:99510]
ENSMUSG00000001729	ENSMUSG00000001729.15	ENSG00000142208	AKT1	Akt1	thymoma viral proto-oncogene 1 [Source:MGI Symbol;Acc:MGI:87986]
ENSMUSG00000044216	ENSMUSG00000044216.8	ENSG00000168135	KCNJ4	Kcnj4	potassium inwardly-rectifying channel, subfamily J, member 4 [Source:MGI Symbol;Acc:MGI:104743]
ENSMUSG00000040522	ENSMUSG00000040522.6	ENSG00000101916	TLR8	Tlr8	toll-like receptor 8 [Source:MGI Symbol;Acc:MGI:2176887]
ENSMUSG00000010830	ENSMUSG00000010830.9	ENSG00000100196	KDELR3	Kdelr3	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 [Source:MGI Symbol;Acc:MGI:2145953]
ENSMUSG00000039176	ENSMUSG00000039176.18	ENSG00000140521	POLG	Polg	polymerase (DNA directed), gamma [Source:MGI Symbol;Acc:MGI:1196389]
ENSMUSG00000022177	ENSMUSG00000022177.10	ENSG00000259132		Haus4	HAUS augmin-like complex, subunit 4 [Source:MGI Symbol;Acc:MGI:1261794]
ENSMUSG00000022177	ENSMUSG00000022177.10	ENSG00000092036	HAUS4	Haus4	HAUS augmin-like complex, subunit 4 [Source:MGI Symbol;Acc:MGI:1261794]
ENSMUSG00000015340	ENSMUSG00000015340.11	ENSG00000165168	CYBB	Cybb	cytochrome b-245, beta polypeptide [Source:MGI Symbol;Acc:MGI:88574]
ENSMUSG00000055065	ENSMUSG00000055065.8	ENSG00000100201	DDX17	Ddx17	DEAD box helicase 17 [Source:MGI Symbol;Acc:MGI:1914290]
ENSMUSG00000031971	ENSMUSG00000031971.16	ENSG00000154429	CCSAP	Ccsap	centriole, cilia and spindle associated protein [Source:MGI Symbol;Acc:MGI:1920670]
ENSMUSG00000025582	ENSMUSG00000025582.5	ENSG00000171246	NPTX1	Nptx1	neuronal pentraxin 1 [Source:MGI Symbol;Acc:MGI:107811]
ENSMUSG00000032174	ENSMUSG00000032174.6	ENSG00000105376	ICAM5	Icam5	intercellular adhesion molecule 5, telencephalin [Source:MGI Symbol;Acc:MGI:109430]
ENSMUSG00000031972	ENSMUSG00000031972.6	ENSG00000143632	ACTA1	Acta1	actin, alpha 1, skeletal muscle [Source:MGI Symbol;Acc:MGI:87902]
ENSMUSG00000061981	ENSMUSG00000061981.15	ENSG00000132589	FLOT2	Flot2	flotillin 2 [Source:MGI Symbol;Acc:MGI:103309]
ENSMUSG00000022178	ENSMUSG00000022178.12	ENSG00000129474	AJUBA	Ajuba	ajuba LIM protein [Source:MGI Symbol;Acc:MGI:1341886]
ENSMUSG00000011832	ENSMUSG00000011832.17	ENSG00000142459	EVI5L	Evi5l	ecotropic viral integration site 5 like [Source:MGI Symbol;Acc:MGI:2442167]
ENSMUSG00000026058	ENSMUSG00000026058.12	ENSG00000112232	KHDRBS2	Khdrbs2	KH domain containing, RNA binding, signal transduction associated 2 [Source:MGI Symbol;Acc:MGI:2159649]
ENSMUSG00000022179	ENSMUSG00000022179.6	ENSG00000100802	C14orf93	4931414P19Rik	RIKEN cDNA 4931414P19 gene [Source:MGI Symbol;Acc:MGI:1921609]
ENSMUSG00000079681	ENSMUSG00000079681.4	ENSG00000220201	ZGLP1	Zglp1	zinc finger, GATA-like protein 1 [Source:MGI Symbol;Acc:MGI:3696042]
ENSMUSG00000037638	ENSMUSG00000037638.6	ENSG00000179627	ZBTB42	Zbtb42	zinc finger and BTB domain containing 42 [Source:MGI Symbol;Acc:MGI:3644133]
ENSMUSG00000111692	ENSMUSG00000111692.2	ENSG00000267673	FDX2	Gm49373	predicted gene, 49373 [Source:MGI Symbol;Acc:MGI:6121591]
ENSMUSG00000111692	ENSMUSG00000111692.2	ENSG00000167807		Gm49373	predicted gene, 49373 [Source:MGI Symbol;Acc:MGI:6121591]
ENSMUSG00000111497	ENSMUSG00000111497.2	ENSG00000161847	RAVER1	Gm38431	predicted gene, 38431 [Source:MGI Symbol;Acc:MGI:5621316]
ENSMUSG00000111497	ENSMUSG00000111497.2	ENSG00000267303		Gm38431	predicted gene, 38431 [Source:MGI Symbol;Acc:MGI:5621316]
ENSMUSG00000022829	ENSMUSG00000022829.15	ENSG00000145087	STXBP5L	Stxbp5l	syntaxin binding protein 5-like [Source:MGI Symbol;Acc:MGI:2443815]
ENSMUSG00000061065	ENSMUSG00000061065.4	ENSG00000229674	H2AL1RP	H2al1o	H2A histone family member L1O [Source:MGI Symbol;Acc:MGI:3643069]
ENSMUSG00000044583	ENSMUSG00000044583.14	ENSG00000196664	TLR7	Tlr7	toll-like receptor 7 [Source:MGI Symbol;Acc:MGI:2176882]
ENSMUSG00000024068	ENSMUSG00000024068.9	ENSG00000021574	SPAST	Spast	spastin [Source:MGI Symbol;Acc:MGI:1858896]
ENSMUSG00000072825	ENSMUSG00000072825.12	ENSG00000099814	CEP170B	Cep170b	centrosomal protein 170B [Source:MGI Symbol;Acc:MGI:2145043]
ENSMUSG00000021796	ENSMUSG00000021796.16	ENSG00000107779	BMPR1A	Bmpr1a	bone morphogenetic protein receptor, type 1A [Source:MGI Symbol;Acc:MGI:1338938]
ENSMUSG00000064688	ENSMUSG00000064688.3	ENSG00000222266	RNU6-757P	Gm25814	predicted gene, 25814 [Source:MGI Symbol;Acc:MGI:5455591]
ENSMUSG00000055184	ENSMUSG00000055184.5	ENSG00000188610	FAM72B	Fam72a	family with sequence similarity 72, member A [Source:MGI Symbol;Acc:MGI:1919669]
ENSMUSG00000055184	ENSMUSG00000055184.5	ENSG00000263513	FAM72C	Fam72a	family with sequence similarity 72, member A [Source:MGI Symbol;Acc:MGI:1919669]
ENSMUSG00000055184	ENSMUSG00000055184.5	ENSG00000215784	FAM72D	Fam72a	family with sequence similarity 72, member A [Source:MGI Symbol;Acc:MGI:1919669]
ENSMUSG00000055184	ENSMUSG00000055184.5	ENSG00000196550	FAM72A	Fam72a	family with sequence similarity 72, member A [Source:MGI Symbol;Acc:MGI:1919669]
ENSMUSG00000032456	ENSMUSG00000032456.14	ENSG00000163864	NMNAT3	Nmnat3	nicotinamide nucleotide adenylyltransferase 3 [Source:MGI Symbol;Acc:MGI:1921330]
ENSMUSG00000091318	ENSMUSG00000091318.3	ENSG00000163904	SENP2	Gm5415	predicted gene 5415 [Source:MGI Symbol;Acc:MGI:3644687]
ENSMUSG00000040034	ENSMUSG00000040034.16	ENSG00000120253	NUP43	Nup43	nucleoporin 43 [Source:MGI Symbol;Acc:MGI:1917162]
ENSMUSG00000026432	ENSMUSG00000026432.8	ENSG00000198049	AVPR1B	Avpr1b	arginine vasopressin receptor 1B [Source:MGI Symbol;Acc:MGI:1347010]
ENSMUSG00000065029	ENSMUSG00000065029.3	ENSG00000207060	RNU6-480P	Gm25199	predicted gene, 25199 [Source:MGI Symbol;Acc:MGI:5454976]
ENSMUSG00000047213	ENSMUSG00000047213.15	ENSG00000185728	YTHDF3	Ythdf3	YTH N6-methyladenosine RNA binding protein 3 [Source:MGI Symbol;Acc:MGI:1918850]
ENSMUSG00000025742	ENSMUSG00000025742.6	ENSG00000101911	PRPS2	Prps2	phosphoribosyl pyrophosphate synthetase 2 [Source:MGI Symbol;Acc:MGI:97776]
ENSMUSG00000037624	ENSMUSG00000037624.16	ENSG00000082482	KCNK2	Kcnk2	potassium channel, subfamily K, member 2 [Source:MGI Symbol;Acc:MGI:109366]
ENSMUSG00000031176	ENSMUSG00000031176.9	ENSG00000165169	DYNLT3	Dynlt3	dynein light chain Tctex-type 3 [Source:MGI Symbol;Acc:MGI:1914367]
ENSMUSG00000046402	ENSMUSG00000046402.11	ENSG00000114115	RBP1	Rbp1	retinol binding protein 1, cellular [Source:MGI Symbol;Acc:MGI:97876]
ENSMUSG00000038324	ENSMUSG00000038324.14	ENSG00000100991	TRPC4AP	Trpc4ap	transient receptor potential cation channel, subfamily C, member 4 associated protein [Source:MGI Symbol;Acc:MGI:1930751]
ENSMUSG00000040021	ENSMUSG00000040021.14	ENSG00000131023	LATS1	Lats1	large tumor suppressor [Source:MGI Symbol;Acc:MGI:1333883]
ENSMUSG00000079677	ENSMUSG00000079677.3	ENSG00000267673	FDX2	Fdx2	ferredoxin 2 [Source:MGI Symbol;Acc:MGI:1915415]
ENSMUSG00000079677	ENSMUSG00000079677.3	ENSG00000167807		Fdx2	ferredoxin 2 [Source:MGI Symbol;Acc:MGI:1915415]
ENSMUSG00000022193	ENSMUSG00000022193.8	ENSG00000100804	PSMB5	Psmb5	proteasome (prosome, macropain) subunit, beta type 5 [Source:MGI Symbol;Acc:MGI:1194513]
ENSMUSG00000040456	ENSMUSG00000040456.3	ENSG00000187516	H2AP	H2ap	H2A.P  histone [Source:MGI Symbol;Acc:MGI:1914584]
ENSMUSG00000054453	ENSMUSG00000054453.12	ENSG00000147041	SYTL5	Sytl5	synaptotagmin-like 5 [Source:MGI Symbol;Acc:MGI:2668451]
ENSMUSG00000020166	ENSMUSG00000020166.16	ENSG00000111596	CNOT2	Cnot2	CCR4-NOT transcription complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1919318]
ENSMUSG00000072423	ENSMUSG00000072423.6	ENSG00000222028	PSMB11	Psmb11	proteasome (prosome, macropain) subunit, beta type, 11 [Source:MGI Symbol;Acc:MGI:1921152]
ENSMUSG00000043923	ENSMUSG00000043923.9	ENSG00000186166	CENATAC	Ccdc84	coiled-coil domain containing 84 [Source:MGI Symbol;Acc:MGI:2685960]
ENSMUSG00000059674	ENSMUSG00000059674.8	ENSG00000139880	CDH24	Cdh24	cadherin-like 24 [Source:MGI Symbol;Acc:MGI:1928330]
ENSMUSG00000088541	ENSMUSG00000088541.3	ENSG00000212228		Gm24963	predicted gene, 24963 [Source:MGI Symbol;Acc:MGI:5454740]
ENSMUSG00000024942	ENSMUSG00000024942.20	ENSG00000014216	CAPN1	Capn1	calpain 1 [Source:MGI Symbol;Acc:MGI:88263]
ENSMUSG00000070077	ENSMUSG00000070077.4	ENSG00000207609	MIR491	Mir491	microRNA 491 [Source:MGI Symbol;Acc:MGI:3629651]
ENSMUSG00000033948	ENSMUSG00000033948.4	ENSG00000162415	ZSWIM5	Zswim5	zinc finger SWIM-type containing 5 [Source:MGI Symbol;Acc:MGI:1921714]
ENSMUSG00000021798	ENSMUSG00000021798.15	ENSG00000122367	LDB3	Ldb3	LIM domain binding 3 [Source:MGI Symbol;Acc:MGI:1344412]
ENSMUSG00000093073	ENSMUSG00000093073.3	ENSG00000207816	MIR124-2	Mir124a-2	microRNA 124a-2 [Source:MGI Symbol;Acc:MGI:3618700]
ENSMUSG00000025128	ENSMUSG00000025128.8	ENSG00000180828	BHLHE22	Bhlhe22	basic helix-loop-helix family, member e22 [Source:MGI Symbol;Acc:MGI:1930001]
ENSMUSG00000003031	ENSMUSG00000003031.15	ENSG00000111276	CDKN1B	Cdkn1b	cyclin-dependent kinase inhibitor 1B [Source:MGI Symbol;Acc:MGI:104565]
ENSMUSG00002074989	ENSMUSG00002074989.1	ENSG00000201770	RNU6-384P	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSMUSG00000039519	ENSMUSG00000039519.7	ENSG00000172817	CYP7B1	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:104978]
ENSMUSG00000059291	ENSMUSG00000059291.16	ENSG00000142676	RPL11	Rpl11	ribosomal protein L11 [Source:MGI Symbol;Acc:MGI:1914275]
ENSMUSG00000022429	ENSMUSG00000022429.12	ENSG00000100206	DMC1	Dmc1	DNA meiotic recombinase 1 [Source:MGI Symbol;Acc:MGI:105393]
ENSMUSG00000077254	ENSMUSG00000077254.3	ENSG00000208892	SNORA49	Gm26079	predicted gene, 26079 [Source:MGI Symbol;Acc:MGI:5455856]
ENSMUSG00000118827	ENSMUSG00000118827.1	ENSG00000222844	RNU6-321P	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSMUSG00000029655	ENSMUSG00000029655.18	ENSG00000244754	N4BP2L2	N4bp2l2	NEDD4 binding protein 2-like 2 [Source:MGI Symbol;Acc:MGI:2687207]
ENSMUSG00000020363	ENSMUSG00000020363.7	ENSG00000131459	GFPT2	Gfpt2	glutamine fructose-6-phosphate transaminase 2 [Source:MGI Symbol;Acc:MGI:1338883]
ENSMUSG00000065223	ENSMUSG00000065223.4	ENSG00000283432	U6	Gm25792	predicted gene, 25792 [Source:MGI Symbol;Acc:MGI:5455569]
ENSMUSG00000039509	ENSMUSG00000039509.9	ENSG00000069248	NUP133	Nup133	nucleoporin 133 [Source:MGI Symbol;Acc:MGI:2442620]
ENSMUSG00000068037	ENSMUSG00000068037.12	ENSG00000130368	MAS1	Mas1	MAS1 oncogene [Source:MGI Symbol;Acc:MGI:96918]
ENSMUSG00000065260	ENSMUSG00000065260.3	ENSG00000201452	RNU6-1317P	Gm23453	predicted gene, 23453 [Source:MGI Symbol;Acc:MGI:5453230]
ENSMUSG00000065260	ENSMUSG00000065260.3	ENSG00000252767	RNU6-250P	Gm23453	predicted gene, 23453 [Source:MGI Symbol;Acc:MGI:5453230]
ENSMUSG00000065260	ENSMUSG00000065260.3	ENSG00000206827	RNU6-1032P	Gm23453	predicted gene, 23453 [Source:MGI Symbol;Acc:MGI:5453230]
ENSMUSG00000065260	ENSMUSG00000065260.3	ENSG00000206684	RNU6-157P	Gm23453	predicted gene, 23453 [Source:MGI Symbol;Acc:MGI:5453230]
ENSMUSG00000065260	ENSMUSG00000065260.3	ENSG00000207082	RNU6-171P	Gm23453	predicted gene, 23453 [Source:MGI Symbol;Acc:MGI:5453230]
ENSMUSG00000065260	ENSMUSG00000065260.3	ENSG00000201894	RNU6-967P	Gm23453	predicted gene, 23453 [Source:MGI Symbol;Acc:MGI:5453230]
ENSMUSG00000049176	ENSMUSG00000049176.17	ENSG00000169933	FRMPD4	Frmpd4	FERM and PDZ domain containing 4 [Source:MGI Symbol;Acc:MGI:3042378]
ENSMUSG00000026709	ENSMUSG00000026709.11	ENSG00000117593	DARS2	Dars2	aspartyl-tRNA synthetase 2 (mitochondrial) [Source:MGI Symbol;Acc:MGI:2442510]
ENSMUSG00000028059	ENSMUSG00000028059.17	ENSG00000116584	ARHGEF2	Arhgef2	rho/rac guanine nucleotide exchange factor (GEF) 2 [Source:MGI Symbol;Acc:MGI:103264]
ENSMUSG00000029063	ENSMUSG00000029063.17	ENSG00000008130	NADK	Nadk	NAD kinase [Source:MGI Symbol;Acc:MGI:2183149]
ENSMUSG00000029093	ENSMUSG00000029093.15	ENSG00000184985	SORCS2	Sorcs2	sortilin-related VPS10 domain containing receptor 2 [Source:MGI Symbol;Acc:MGI:1932289]
ENSMUSG00000051956	ENSMUSG00000051956.5	ENSG00000188050	RNF133	Rnf133	ring finger protein 133 [Source:MGI Symbol;Acc:MGI:2677436]
ENSMUSG00000024807	ENSMUSG00000024807.19	ENSG00000162298	SYVN1	Syvn1	synovial apoptosis inhibitor 1, synoviolin [Source:MGI Symbol;Acc:MGI:1921376]
ENSMUSG00000065401	ENSMUSG00000065401.3	ENSG00000283819	MIR144	Mir144	microRNA 144 [Source:MGI Symbol;Acc:MGI:2676829]
ENSMUSG00000118889	ENSMUSG00000118889.1	ENSG00000284565	MIR451A	mmu-mir-451a	mmu-mir-451a [Source:miRBase;Acc:MI0001730]
ENSMUSG00000118991	ENSMUSG00000118991.1	ENSG00000284565	MIR451A	mmu-mir-451a	mmu-mir-451a [Source:miRBase;Acc:MI0001730]
ENSMUSG00000020832	ENSMUSG00000020832.15	ENSG00000132591	ERAL1	Eral1	Era (G-protein)-like 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1889295]
ENSMUSG00000090698	ENSMUSG00000090698.3	ENSG00000178878	APOLD1	Apold1	apolipoprotein L domain containing 1 [Source:MGI Symbol;Acc:MGI:2685921]
ENSMUSG00000078179	ENSMUSG00000078179.2	ENSG00000235631	RNF148	Rnf148	ring finger protein 148 [Source:MGI Symbol;Acc:MGI:1918550]
ENSMUSG00000043865	ENSMUSG00000043865.4	ENSG00000128519	TAS2R16	Tas2r118	taste receptor, type 2, member 118 [Source:MGI Symbol;Acc:MGI:2681247]
ENSMUSG00000052160	ENSMUSG00000052160.8	ENSG00000166428	PLD4	Pld4	phospholipase D family, member 4 [Source:MGI Symbol;Acc:MGI:2144765]
ENSMUSG00000029700	ENSMUSG00000029700.12	ENSG00000081800	SLC13A1	Slc13a1	solute carrier family 13 (sodium/sulfate symporters), member 1 [Source:MGI Symbol;Acc:MGI:1859937]
ENSMUSG00000025730	ENSMUSG00000025730.15	ENSG00000197562	RAB40C	Rab40c	Rab40C, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2183454]
ENSMUSG00000064125	ENSMUSG00000064125.15	ENSG00000183248	PRR36	Prr36	proline rich 36 [Source:MGI Symbol;Acc:MGI:3605626]
ENSMUSG00000037750	ENSMUSG00000037750.17	ENSG00000173065	FAM222B	Fam222b	family with sequence similarity 222, member B [Source:MGI Symbol;Acc:MGI:2384939]
ENSMUSG00000093238	ENSMUSG00000093238.3	ENSG00000284329	MIR9-3	Mir9-3	microRNA 9-3 [Source:MGI Symbol;Acc:MGI:3619443]
ENSMUSG00000016349	ENSMUSG00000016349.11	ENSG00000101210	EEF1A2	Eef1a2	eukaryotic translation elongation factor 1 alpha 2 [Source:MGI Symbol;Acc:MGI:1096317]
ENSMUSG00000017386	ENSMUSG00000017386.11	ENSG00000076604	TRAF4	Traf4	TNF receptor associated factor 4 [Source:MGI Symbol;Acc:MGI:1202880]
ENSMUSG00000065599	ENSMUSG00000065599.4	ENSG00000207563	MIR23B	Mir23b	microRNA 23b [Source:MGI Symbol;Acc:MGI:2676898]
ENSMUSG00000065475	ENSMUSG00000065475.4	ENSG00000207864	MIR27B	Mir27b	microRNA 27b [Source:MGI Symbol;Acc:MGI:2676903]
ENSMUSG00000043430	ENSMUSG00000043430.6	ENSG00000178597	PSAPL1	Psapl1	prosaposin-like 1 [Source:MGI Symbol;Acc:MGI:1924193]
ENSMUSG00000105904	ENSMUSG00000105904.3	ENSG00000284459	MIR24-1	Mir24-1	microRNA 24-1 [Source:MGI Symbol;Acc:MGI:2676899]
ENSMUSG00000031774	ENSMUSG00000031774.9	ENSG00000172775	PSME3IP1	Psme3ip1	proteasome activator subunit 3 interacting protein 1 [Source:MGI Symbol;Acc:MGI:1919637]
ENSMUSG00000037337	ENSMUSG00000037337.12	ENSG00000104814	MAP4K1	Map4k1	mitogen-activated protein kinase kinase kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346882]
ENSMUSG00000021466	ENSMUSG00000021466.13	ENSG00000185920	PTCH1	Ptch1	patched 1 [Source:MGI Symbol;Acc:MGI:105373]
ENSMUSG00000029198	ENSMUSG00000029198.4	ENSG00000109519	GRPEL1	Grpel1	GrpE-like 1, mitochondrial [Source:MGI Symbol;Acc:MGI:1334417]
ENSMUSG00000043122	ENSMUSG00000043122.8	ENSG00000184601	C14orf180	A530016L24Rik	RIKEN cDNA A530016L24 gene [Source:MGI Symbol;Acc:MGI:2443020]
ENSMUSG00000046192	ENSMUSG00000046192.5	ENSG00000164675	IQUB	Iqub	IQ motif and ubiquitin domain containing [Source:MGI Symbol;Acc:MGI:3041159]
ENSMUSG00000026134	ENSMUSG00000026134.12	ENSG00000146143	PRIM2	Prim2	DNA primase, p58 subunit [Source:MGI Symbol;Acc:MGI:97758]
ENSMUSG00000084696	ENSMUSG00000084696.3	ENSG00000201443	RNU6-309P	Gm24892	predicted gene, 24892 [Source:MGI Symbol;Acc:MGI:5454669]
ENSMUSG00000084696	ENSMUSG00000084696.3	ENSG00000201077	RNU6-188P	Gm24892	predicted gene, 24892 [Source:MGI Symbol;Acc:MGI:5454669]
ENSMUSG00000038312	ENSMUSG00000038312.11	ENSG00000088298	EDEM2	Edem2	ER degradation enhancer, mannosidase alpha-like 2 [Source:MGI Symbol;Acc:MGI:1915540]
ENSMUSG00000054013	ENSMUSG00000054013.7	ENSG00000258986	TMEM179	Tmem179	transmembrane protein 179 [Source:MGI Symbol;Acc:MGI:2144891]
ENSMUSG00000017405	ENSMUSG00000017405.15	ENSG00000160602	NEK8	Nek8	NIMA (never in mitosis gene a)-related expressed kinase 8 [Source:MGI Symbol;Acc:MGI:1890646]
ENSMUSG00000007872	ENSMUSG00000007872.4	ENSG00000117318	ID3	Id3	inhibitor of DNA binding 3 [Source:MGI Symbol;Acc:MGI:96398]
ENSMUSG00000029196	ENSMUSG00000029196.10	ENSG00000173011	TADA2B	Tada2b	transcriptional adaptor 2B [Source:MGI Symbol;Acc:MGI:3035274]
ENSMUSG00000023089	ENSMUSG00000023089.13	ENSG00000128609	NDUFA5	Ndufa5	NADH:ubiquinone oxidoreductase subunit A5 [Source:MGI Symbol;Acc:MGI:1915452]
ENSMUSG00000118667	ENSMUSG00000118667.1	ENSG00000185567	AHNAK2	Ahnak2	AHNAK nucleoprotein 2 [Source:NCBI gene (formerly Entrezgene);Acc:100041194]
ENSMUSG00000037594	ENSMUSG00000037594.12	ENSG00000140104	CLBA1	Clba1	clathrin binding box of aftiphilin containing 1 [Source:MGI Symbol;Acc:MGI:2443738]
ENSMUSG00000018983	ENSMUSG00000018983.10	ENSG00000007968	E2F2	E2f2	E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]
ENSMUSG00000029507	ENSMUSG00000029507.17	ENSG00000177192	PUS1	Pus1	pseudouridine synthase 1 [Source:MGI Symbol;Acc:MGI:1929237]
ENSMUSG00000090084	ENSMUSG00000090084.8	ENSG00000101955	SRPX	Srpx	sushi-repeat-containing protein [Source:MGI Symbol;Acc:MGI:1858306]
ENSMUSG00000047832	ENSMUSG00000047832.10	ENSG00000170779	CDCA4	Cdca4	cell division cycle associated 4 [Source:MGI Symbol;Acc:MGI:1919213]
ENSMUSG00000033788	ENSMUSG00000033788.16	ENSG00000135636	DYSF	Dysf	dysferlin [Source:MGI Symbol;Acc:MGI:1349385]
ENSMUSG00000028497	ENSMUSG00000028497.13	ENSG00000188921	HACD4	Hacd4	3-hydroxyacyl-CoA dehydratase 4 [Source:MGI Symbol;Acc:MGI:1914025]
ENSMUSG00000027611	ENSMUSG00000027611.13	ENSG00000101000	PROCR	Procr	protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]
ENSMUSG00000004552	ENSMUSG00000004552.17	ENSG00000196188	CTSE	Ctse	cathepsin E [Source:MGI Symbol;Acc:MGI:107361]
ENSMUSG00000002799	ENSMUSG00000002799.7	ENSG00000184916	JAG2	Jag2	jagged 2 [Source:MGI Symbol;Acc:MGI:1098270]
ENSMUSG00000025583	ENSMUSG00000025583.16	ENSG00000141564	RPTOR	Rptor	regulatory associated protein of MTOR, complex 1 [Source:MGI Symbol;Acc:MGI:1921620]
ENSMUSG00000027612	ENSMUSG00000027612.8	ENSG00000125966	MMP24	Mmp24	matrix metallopeptidase 24 [Source:MGI Symbol;Acc:MGI:1341867]
ENSMUSG00000032454	ENSMUSG00000032454.10	ENSG00000114113	RBP2	Rbp2	retinol binding protein 2, cellular [Source:MGI Symbol;Acc:MGI:97877]
ENSMUSG00000074649	ENSMUSG00000074649.7	ENSG00000126005	MMP24OS	BC029722	cDNA sequence BC029722 [Source:MGI Symbol;Acc:MGI:3584273]
ENSMUSG00000016344	ENSMUSG00000016344.15	ENSG00000125534	PPDPF	Ppdpf	pancreatic progenitor cell differentiation and proliferation factor [Source:MGI Symbol;Acc:MGI:1913746]
ENSMUSG00000064145	ENSMUSG00000064145.13	ENSG00000177479	ARIH2	Arih2	ariadne RBR E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:1344361]
ENSMUSG00000026605	ENSMUSG00000026605.15	ENSG00000117724	CENPF	Cenpf	centromere protein F [Source:MGI Symbol;Acc:MGI:1313302]
ENSMUSG00000002804	ENSMUSG00000002804.5	ENSG00000183828	NUDT14	Nudt14	nudix (nucleoside diphosphate linked moiety X)-type motif 14 [Source:MGI Symbol;Acc:MGI:1913424]
ENSMUSG00002075674	ENSMUSG00002075674.1	ENSG00000200827	RNU6-324P	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSMUSG00000048806	ENSMUSG00000048806.5	ENSG00000171855	IFNB1	Ifnb1	interferon beta 1, fibroblast [Source:MGI Symbol;Acc:MGI:107657]
ENSMUSG00000031358	ENSMUSG00000031358.18	ENSG00000005302	MSL3	Msl3	MSL complex subunit 3 [Source:MGI Symbol;Acc:MGI:1341851]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000197919	IFNA1	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000186803	IFNA10	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000120242	IFNA8	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000214042	IFNA7	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000228083	IFNA14	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000188379	IFNA2	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000120235	IFNA6	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000234829	IFNA17	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000233816	IFNA13	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000147885	IFNA16	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000236637	IFNA4	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
ENSMUSG00000096011	ENSMUSG00000096011.2	ENSG00000137080	IFNA21	Ifna15	interferon alpha 15 [Source:MGI Symbol;Acc:MGI:3649418]
